Open,High,Low,Close,Volume,Dividends,Stock Splits
281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,50890100,0.0,0.0
272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,55860000,0.0,0.0
273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,50028900,0.0,0.0
281.29998779296875,289.5,279.760009765625,289.260009765625,53713100,0.0,0.0
291.6700134277344,299.8500061035156,291.25,299.67999267578125,54338100,0.0,0.0
300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,48674600,0.0,0.0
292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,68229600,0.0,0.0
292.239990234375,306.0,291.6400146484375,302.6099853515625,72628700,0.0,0.0
301.8299865722656,309.1199951171875,300.7200012207031,303.75,64795500,0.0,0.0
299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,87087800,0.0,0.0
300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,60231200,0.0,0.0
306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,61642800,0.0,0.0
308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,62555700,0.0,0.0
299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,70545400,0.0,0.0
283.0899963378906,284.5,272.82000732421875,275.3299865722656,63748400,0.0,0.0
271.8299865722656,284.0899963378906,270.30999755859375,276.010009765625,58076900,0.0,0.0
283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,61925200,0.0,0.0
283.0799865722656,289.0,277.57000732421875,287.80999755859375,54664800,0.0,0.0
282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,77620600,0.0,0.0
266.1499938964844,275.57000732421875,262.4700012207031,265.25,67726600,0.0,0.0
254.5,255.16000366210938,241.00999450683594,242.39999389648438,98363500,0.0,0.0
250.52000427246094,257.5,242.00999450683594,249.44000244140625,109578500,0.0,0.0
245.00999450683594,246.6699981689453,233.27000427246094,240.80999755859375,86982700,0.0,0.0
239.44000244140625,244.5800018310547,235.35000610351562,238.1300048828125,69298400,0.0,0.0
233.94000244140625,234.57000732421875,222.02000427246094,223.07000732421875,83916800,0.0,0.0
223.92999267578125,226.99000549316406,218.36000061035156,222.9600067138672,67925000,0.0,0.0
220.9499969482422,225.75,215.0,216.5,77013200,0.0,0.0
215.3300018310547,219.3000030517578,211.50999450683594,217.24000549316406,66860700,0.0,0.0
208.3000030517578,222.99000549316406,206.22000122070312,221.72000122070312,91483000,0.0,0.0
224.00999450683594,226.25999450683594,204.16000366210938,204.99000549316406,94124500,0.0,0.0
210.0399932861328,221.86000061035156,209.4499969482422,219.35000610351562,79428800,0.0,0.0
229.5,229.82000732421875,217.25,220.19000244140625,75891900,0.0,0.0
219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,66571500,0.0,0.0
208.27999877929688,215.5500030517578,202.0,207.27999877929688,117798100,0.0,0.0
206.4199981689453,214.66000366210938,203.8000030517578,214.44000244140625,75713800,0.0,0.0
205.82000732421875,213.5,198.58999633789062,211.25,100446800,0.0,0.0
210.10000610351562,224.35000610351562,210.0,222.4199981689453,96507900,0.0,0.0
219.39999389648438,230.60000610351562,218.1999969482422,224.63999938964844,85012500,0.0,0.0
229.77000427246094,233.80999755859375,222.85000610351562,225.08999633789062,61638800,0.0,0.0
225.39999389648438,228.86000061035156,216.35000610351562,228.52000427246094,69152400,0.0,0.0
226.19000244140625,229.85000610351562,221.94000244140625,227.5399932861328,61554300,0.0,0.0
234.0500030517578,237.39999389648438,227.27999877929688,227.82000732421875,62688800,0.0,0.0
226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753906,63070300,0.0,0.0
211.36000061035156,221.1999969482422,210.13999938964844,215.30999755859375,56538800,0.0,0.0
222.60000610351562,223.8000030517578,203.0800018310547,207.47000122070312,98622200,0.0,0.0
208.64999389648438,208.89999389648438,196.66000366210938,197.0800018310547,93916500,0.0,0.0
194.02000427246094,195.1999969482422,186.75,191.3000030517578,128803400,0.0,0.0
190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,127062700,0.0,0.0
189.89999389648438,191.0,180.02999877929688,190.72000122070312,132703000,0.0,0.0
186.0,196.52000427246094,182.58999633789062,195.97000122070312,114403600,0.0,0.0
192.77000427246094,195.72999572753906,186.33999633789062,190.9499969482422,92226600,0.0,0.0
195.8800048828125,200.82000732421875,192.05999755859375,194.4199981689453,91293800,0.0,0.0
191.50999450683594,192.57000732421875,185.66000366210938,186.9199981689453,66567600,0.0,0.0
183.9600067138672,186.16000366210938,180.89999389648438,183.1699981689453,64336000,0.0,0.0
185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,76048900,0.0,0.0
175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,92882700,0.0,0.0
168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,78452300,0.0,0.0
173.57000732421875,183.6199951171875,172.5,183.1999969482422,109536700,0.0,0.0
185.05999755859375,185.1999969482422,180.6300048828125,182.86000061035156,50672700,0.0,0.0
179.9600067138672,188.5,179.0,182.9199981689453,92905200,0.0,0.0
184.99000549316406,186.3800048828125,178.75,180.8300018310547,83357100,0.0,0.0
182.42999267578125,194.75999450683594,180.6300048828125,194.6999969482422,109186400,0.0,0.0
197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,80046200,0.0,0.0
191.77999877929688,196.25,191.11000061035156,194.86000061035156,73645900,0.0,0.0
189.44000244140625,191.27000427246094,180.5500030517578,182.4499969482422,93122700,0.0,0.0
181.22000122070312,183.64999389648438,175.3300018310547,179.82000732421875,92150800,0.0,0.0
175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,84213300,0.0,0.0
172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,97624500,0.0,0.0
173.83999633789062,182.5,173.36000061035156,179.0500030517578,104872300,0.0,0.0
176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,109794500,0.0,0.0
174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,175862700,0.0,0.0
159.25,161.6199951171875,155.30999755859375,156.8000030517578,140682300,0.0,0.0
153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,122334500,0.0,0.0
159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,139032200,0.0,0.0
154.0,155.25,145.82000732421875,149.8699951171875,139390600,0.0,0.0
146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,159563300,0.0,0.0
139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,145417400,0.0,0.0
136.0,136.6300048828125,122.26000213623047,125.3499984741211,210090300,0.0,0.0
126.37000274658203,128.6199951171875,121.0199966430664,123.1500015258789,166989700,0.0,0.0
117.5,119.66999816894531,108.76000213623047,109.0999984741211,208643400,0.0,0.0
110.3499984741211,116.2699966430664,108.23999786376953,112.70999908447266,221070500,0.0,0.0
120.38999938964844,123.56999969482422,117.5,121.81999969482422,221923300,0.0,0.0
119.94999694824219,124.4800033569336,119.75,123.18000030517578,157777300,0.0,0.0
118.47000122070312,118.80000305175781,104.63999938964844,108.0999984741211,231402800,0.0,0.0
109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,180389000,0.0,0.0
110.51000213623047,111.75,107.16000366210938,110.33999633789062,157986300,0.0,0.0
103.0,114.38999938964844,101.80999755859375,113.05999755859375,220911100,0.0,0.0
118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,190284000,0.0,0.0
121.06999969482422,122.76000213623047,114.91999816894531,118.8499984741211,167642500,0.0,0.0
122.08999633789062,125.94999694824219,120.51000213623047,123.22000122070312,183810800,0.0,0.0
122.55999755859375,124.12999725341797,117.0,123.55999755859375,169400900,0.0,0.0
116.55000305175781,122.62999725341797,115.5999984741211,122.4000015258789,180714100,0.0,0.0
125.69999694824219,131.6999969482422,125.0199966430664,131.49000549316406,186477000,0.0,0.0
136.55999755859375,136.67999267578125,127.01000213623047,128.77999877929688,195680300,0.0,0.0
127.26000213623047,129.99000549316406,124.30999755859375,127.16999816894531,170291900,0.0,0.0
128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,138858100,0.0,0.0
135.8699951171875,145.3800048828125,134.27000427246094,143.75,203119200,0.0,0.0
143.0,146.5,141.10000610351562,143.88999938964844,158699100,0.0,0.0
141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,192734300,0.0,0.0
159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,234815100,0.0,0.0
162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,306590600,0.0,0.0
178.0500030517578,179.77000427246094,166.5,166.66000366210938,230878800,0.0,0.0
164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,196813500,0.0,0.0
173.88999938964844,183.80999755859375,169.92999267578125,181.41000366210938,213806300,0.0,0.0
187.3300018310547,196.75,182.61000061035156,188.27000427246094,217448300,0.0,0.0
183.9499969482422,199.0,183.69000244140625,189.97999572753906,232662000,0.0,0.0
193.00999450683594,198.1699981689453,189.9199981689453,194.75999450683594,186188100,0.0,0.0
196.42999267578125,197.5,189.5500030517578,196.80999755859375,186010300,0.0,0.0
196.10000610351562,203.0,194.30999755859375,201.2899932861328,180673600,0.0,0.0
207.77999877929688,214.0,204.77000427246094,207.32000732421875,215431400,0.0,0.0
202.22999572753906,206.1999969482422,192.88999938964844,196.88999938964844,204754100,0.0,0.0
194.4199981689453,196.3000030517578,187.61000061035156,194.63999938964844,172475500,0.0,0.0
191.94000244140625,209.82000732421875,189.44000244140625,209.25,216455700,0.0,0.0
211.75999450683594,214.66000366210938,206.11000061035156,214.24000549316406,181006400,0.0,0.0
210.77999877929688,217.64999389648438,201.83999633789062,202.0399932861328,229586500,0.0,0.0
199.99000549316406,208.44000244140625,197.5,208.30999755859375,213738500,0.0,0.0
204.99000549316406,209.7100067138672,197.22000122070312,197.3699951171875,180018600,0.0,0.0
197.92999267578125,201.99000549316406,191.77999877929688,200.86000061035156,191828500,0.0,0.0
203.91000366210938,205.13999938964844,196.3300018310547,202.07000732421875,146360000,0.0,0.0
196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,142228100,0.0,0.0
202.02999877929688,209.4199981689453,201.25999450683594,207.6300048828125,161028300,0.0,0.0
210.58999633789062,211.22999572753906,203.75,205.7100067138672,153144900,0.0,0.0
206.2100067138672,207.1999969482422,198.52000427246094,202.77000427246094,156852800,0.0,0.0
186.74000549316406,193.75,186.00999450683594,190.89999389648438,181500700,0.0,0.0
194.8000030517578,200.47999572753906,192.8800048828125,197.7899932861328,154193300,0.0,0.0
198.5399932861328,198.60000610351562,192.3000030517578,193.80999755859375,128100100,0.0,0.0
191.3800048828125,194.1999969482422,186.10000610351562,187.7100067138672,148125800,0.0,0.0
185.0399932861328,186.5,180.0,182.0,151897800,0.0,0.0
180.25,185.17999267578125,172.50999450683594,172.9199981689453,170023800,0.0,0.0
175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,191488900,0.0,0.0
167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,167790300,0.0,0.0
177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683594,143717900,0.0,0.0
180.8000030517578,182.33999633789062,176.02999877929688,180.4499969482422,145995600,0.0,0.0
180.3699951171875,185.80999755859375,178.83999633789062,184.1300048828125,121136800,0.0,0.0
184.52000427246094,186.22000122070312,177.3300018310547,180.1300048828125,133197100,0.0,0.0
178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400,0.0,0.0
188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,0.0,0.0
199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,150376400,0.0,0.0
195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,144193900,0.0,0.0
191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116312400,0.0,0.0
194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600,0.0,0.0
192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600,0.0,0.0
193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,0.0,0.0
195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.0,0.0
197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,0.0,0.0
199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,0.0,0.0
197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,0.0,0.0
190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,0.0,0.0
183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,0.0,0.0
179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,0.0,0.0
186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,0.0,0.0
190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,0.0,0.0
182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,0.0,0.0
183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700,0.0,0.0
186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,0.0,0.0
187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000,0.0,0.0
179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700,0.0,0.0
166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800,0.0,0.0
164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000,0.0,0.0
164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600,0.0,0.0
159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300,0.0,0.0
160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100,0.0,0.0
152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200,0.0,0.0
160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800,0.0,0.0
163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000,0.0,0.0
161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700,0.0,0.0
160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,0.0,0.0
162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500,0.0,0.0
163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107440900,0.0,0.0
173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400,0.0,0.0
168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000,0.0,0.0
172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700,0.0,0.0
168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900,0.0,0.0
176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,157577100,0.0,0.0
167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,105592500,0.0,0.0
165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800,0.0,0.0
168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600,0.0,0.0
174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300,0.0,0.0
177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136024200,0.0,0.0
180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400,0.0,0.0
186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,156952100,0.0,0.0
182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,137605100,0.0,0.0
186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700,0.0,0.0
184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,162061500,0.0,0.0
200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,128818700,0.0,0.0
199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700,0.0,0.0
202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,148029900,0.0,0.0
210.14999389648438,217.25,209.75,213.97000122070312,164129000,0.0,0.0
217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100,0.0,0.0
216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600,0.0,0.0
228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800,0.0,0.0
224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700,0.0,0.0
249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,199882300,0.0,0.0
247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900,0.0,0.0
253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300,0.0,0.0
260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,0.0,0.0
248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200,0.0,0.0
258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167563700,0.0,0.0
261.5,274.75,261.1199951171875,274.45001220703125,165611200,0.0,0.0
275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,0.0,0.0
250.77000427246094,265.0,248.25,264.6099853515625,166875900,0.0,0.0
259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,176584100,0.0,0.0
250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600,0.0,0.0
243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,164968200,0.0,0.0
249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,159770800,0.0,0.0
258.0299987792969,260.739990234375,253.61000061035156,257.5,131283400,0.0,0.0
260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,112267600,0.0,0.0
276.489990234375,284.25,275.1099853515625,279.82000732421875,119685900,0.0,0.0
278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,131530900,0.0,0.0
278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,120332100,0.0,0.0
278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,113602000,0.0,0.0
276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,119425400,0.0,0.0
268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,91972400,0.0,0.0
276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,95672100,0.0,0.0
274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,112681500,0.0,0.0
277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,119771100,0.0,0.0
286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,131569600,0.0,0.0
290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,112434700,0.0,0.0
296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,142355400,0.0,0.0
279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,175158300,0.0,0.0
268.0,268.0,255.8000030517578,260.0199890136719,161050100,0.0,0.0
255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,136508500,0.0,0.0
272.3800048828125,272.8999938964844,265.0,265.2799987792969,112757300,0.0,0.0
263.25,268.0400085449219,261.75,264.3500061035156,95856200,0.0,0.0
268.30999755859375,269.1300048828125,255.3000030517578,255.7100067138672,103697300,0.0,0.0
259.8599853515625,267.25,258.2300109863281,266.44000244140625,111446000,0.0,0.0
267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,84582200,0.0,0.0
266.260009765625,266.4700012207031,260.25,261.07000732421875,83166000,0.0,0.0
255.57000732421875,259.5199890136719,250.49000549316406,254.11000061035156,101752900,0.0,0.0
252.0399932861328,260.489990234375,252.0,259.32000732421875,97569100,0.0,0.0
260.9700012207031,264.7699890136719,253.11000061035156,253.86000061035156,99242600,0.0,0.0
251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900,0.0,0.0
247.4499969482422,250.9199981689453,245.00999450683594,249.6999969482422,96642200,0.0,0.0
250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,101596300,0.0,0.0
245.39999389648438,251.8000030517578,243.0,245.33999633789062,109498600,0.0,0.0
241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,98866600,0.0,0.0
235.6999969482422,240.66000366210938,233.75,239.75999450683594,98595300,0.0,0.0
238.72999572753906,240.5,232.61000061035156,232.9600067138672,88197600,0.0,0.0
228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,112484500,0.0,0.0
226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,120718400,0.0,0.0
214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,135813700,0.0,0.0
221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,135702700,0.0,0.0
240.25,240.82000732421875,229.5500030517578,233.19000244140625,130597900,0.0,0.0
229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,101077600,0.0,0.0
238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,99777400,0.0,0.0
231.30999755859375,239.0,230.35000610351562,238.58999633789062,106612200,0.0,0.0
242.5800018310547,244.3800048828125,235.35000610351562,238.82000732421875,107673700,0.0,0.0
238.5800018310547,257.4800109863281,237.77000427246094,257.17999267578125,134047600,0.0,0.0
254.1999969482422,260.510009765625,250.58999633789062,256.8999938964844,121988400,0.0,0.0
255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,108861700,0.0,0.0
257.260009765625,259.0799865722656,242.00999450683594,245.00999450683594,132272500,0.0,0.0
245.0,258.0,244.86000061035156,256.489990234375,129469600,0.0,0.0
255.13999938964844,255.38999938964844,245.05999755859375,251.9199981689453,116959800,0.0,0.0
245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,115312900,0.0,0.0
251.22000122070312,256.5199890136719,246.6699981689453,248.5,118367700,0.0,0.0
264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,174667900,0.0,0.0
270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,135999900,0.0,0.0
270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,111673700,0.0,0.0
271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,107709800,0.0,0.0
277.54998779296875,278.9800109863281,271.0,274.3900146484375,133422800,0.0,0.0
271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,101543300,0.0,0.0
264.3500061035156,267.8500061035156,261.20001220703125,266.5,103704000,0.0,0.0
267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,122514600,0.0,0.0
