Date,Open,High,Low,Close,Volume,SMA30,SMA8,EMA50,EMA12,K,D,RSI,Month,Year,Day,Day_Name
2019-02-25,367.01001,371.48999,363.790009,363.910004,7569300,346.53500156666666,359.18000025,331.5436795440953,356.3799789936654,77.36641306850207,77.42426039499793,59.08893157414153,2,2019,25,Monday
2019-02-26,362.980011,365.700012,359.329987,364.970001,4944600,347.4476684,360.83000175,332.8545470160304,357.7015208407938,80.53152897328438,81.68175548990608,56.96683276067156,2,2019,26,Tuesday
2019-02-27,363.5,368.029999,359.799988,362.869995,5629900,348.44533483333333,361.30500025000003,334.0316504428449,358.4966707114409,74.2609806691493,77.38630757031193,58.31514938214588,2,2019,27,Wednesday
2019-02-28,362.470001,366.390015,357.709991,358.100006,6186800,348.5606678666666,361.45875162500005,334.97552835202157,358.4356453712192,60.01795163271181,71.60348709171517,60.884409022529326,2,2019,28,Thursday
2019-03-01,362.26001,362.869995,354.690002,357.320007,5526500,348.7583342666667,360.88375087500003,335.85180099500974,358.26400869872396,46.88910326509836,60.38934518898649,58.20292063685222,3,2019,1,Friday
2019-03-04,359.720001,362.25,348.040009,351.040009,7487000,348.6866678333334,359.7750015,336.4474291282352,357.15262412968946,18.1018014376531,41.66961877848777,54.15687608468283,3,2019,4,Monday
2019-03-05,351.459991,356.170013,348.25,354.299988,5937800,349.19333389999997,359.441249875,337.1475431782989,356.7137570328141,26.69502802582225,30.56197757619125,44.639810559427936,3,2019,5,Tuesday
2019-03-06,353.600006,359.880005,351.700012,359.609985,6211900,350.34166660000005,359.014999375,338.02843981395165,357.1593305662273,49.338956820476774,31.378595427984052,57.83999160960471,3,2019,6,Wednesday
2019-03-07,360.160004,362.859985,350.5,352.600006,6151300,351.3620004666667,357.60124962500004,338.5998841059768,356.45789601757696,19.445631960213586,31.826538935504217,43.49225263357031,3,2019,7,Thursday
2019-03-08,345.75,349.920013,342.470001,349.600006,6898800,352.12633356666663,355.68000025,339.0312689230973,355.40283601487283,24.569289119992412,31.1179593002276,42.80341287821214,3,2019,8,Friday
2019-03-11,352.0,358.980011,350.029999,358.859985,5387300,352.82000013333334,355.178749,339.80887860036074,355.9347050895078,56.478257107540585,33.4977260625822,47.203918615551075,3,2019,11,Monday
2019-03-12,359.369995,360.130005,353.799988,356.269989,5164600,353.5069996333333,354.94999687499995,340.45442268521055,355.9862872295835,47.553388114654375,42.86697811406247,46.708842733511844,3,2019,12,Tuesday
2019-03-13,355.809998,362.480011,352.769989,361.209991,6444100,354.5839995333334,355.436244875,341.2683790714268,356.78993396349375,64.57614439481699,56.20259653900399,53.6998216611945,3,2019,13,Wednesday
2019-03-14,360.5,363.839996,358.100006,358.820007,5271400,355.1893329666666,356.408744625,341.9566883867518,357.102252892187,56.340496889919486,56.15667646646363,46.085022125312605,3,2019,14,Thursday
2019-03-15,361.019989,364.0,358.890015,361.459991,8444500,355.9213326666667,357.303745,342.72153465264404,357.77267413954286,74.29574133769499,65.07079420747716,47.7883932932236,3,2019,15,Friday
2019-03-18,362.470001,370.970001,361.859985,363.440002,7194700,356.7076658666667,357.78249712499996,343.53403466192805,358.6445707334593,73.57895087719287,68.07172970160246,48.641447668627634,3,2019,18,Monday
2019-03-19,366.399994,366.959991,356.799988,358.779999,7541400,356.9556659666667,358.55499625000004,344.13192345967303,358.66540585138864,57.22806315789456,68.36758512426083,46.526241763617705,3,2019,19,Tuesday
2019-03-20,358.910004,375.899994,357.01001,375.220001,10917200,357.60266606666664,361.757495625,345.35107912148675,361.21226664348274,97.96591940656414,76.25764448055052,62.13497031106346,3,2019,20,Wednesday
2019-03-21,374.0,379.0,370.609985,377.869995,8544000,358.4586658333333,364.133746875,346.6263461675756,363.7749940829469,96.9066382947342,84.03354028639764,64.19003874442157,3,2019,21,Thursday
2019-03-22,375.950012,376.429993,360.040009,361.01001,8661300,359.00199979999996,364.7262495,347.19041797873535,363.3496119163397,50.75283193957933,81.87512988029256,56.006756003245954,3,2019,22,Friday
2019-03-25,359.0,367.040009,357.440002,366.230011,8473800,359.6239999333333,365.353752,347.93707703196236,363.79275023690286,65.042460034012,70.90064342277519,57.021797914175714,3,2019,25,Monday
2019-03-26,367.869995,368.380005,358.019989,359.970001,7666500,360.09866626666667,365.49750125,348.4089614713463,363.20463496968705,47.905832135391,54.567041369660785,50.2095554676238,3,2019,26,Tuesday
2019-03-27,361.0,362.470001,350.369995,353.369995,7852400,359.87866606666665,364.48625175,348.60351381337415,361.6916134358891,29.838473305186785,47.595588491529945,50.4503388626105,3,2019,27,Wednesday
2019-03-28,354.48999,355.940002,349.200012,354.609985,4361000,359.9733326,363.38249962500004,348.83906403835203,360.60213213806,18.154279122528447,31.96619485436875,52.99174857951361,3,2019,28,Thursday
2019-03-29,357.160004,358.25,353.709991,356.559998,4705600,359.8896656333333,363.10499949999996,349.14184864650275,359.9802653475893,24.697949542798458,24.23023399017124,48.4951664670003,3,2019,29,Friday
2019-04-01,359.0,368.329987,358.51001,366.959991,7036100,360.2259988333334,362.07249825,349.84060572199974,361.054069294114,59.5972689653432,34.14983254355671,56.34572289690019,4,2019,1,Monday
2019-04-02,366.25,368.420013,362.220001,367.720001,5158700,360.4193317666667,360.80374900000004,350.54176464330396,362.07959724886575,62.147639119854745,48.81428587599881,54.0662155768522,4,2019,2,Tuesday
2019-04-03,369.26001,373.410004,366.190002,369.75,5368900,360.7473316333334,361.89624775000004,351.2950351387154,363.2596592105788,68.95971904418215,63.56820904312671,56.85781959018926,4,2019,3,Wednesday
2019-04-04,370.070007,372.049988,362.399994,367.880005,4627300,361.11099843333335,362.102497,351.9454313928649,363.97048163972056,62.68456551056322,64.59730789153338,54.06741828675849,4,2019,4,Thursday
2019-04-05,369.0,369.799988,364.660004,365.48999,3905500,361.1933318,362.792495625,352.4765946962507,364.2042521566866,54.66437771719898,62.10288742398146,51.29206327148603,4,2019,5,Friday
2019-04-08,365.109985,365.940002,359.929993,361.410004,4653800,361.1099984666667,363.79749675,352.8269270978239,363.77436782488866,40.97314401603117,52.774029081264466,51.66984446564884,4,2019,8,Monday
2019-04-09,360.540009,366.73999,359.0,364.709991,5439200,361.1013314666667,365.0599975,353.29293295853216,363.91830985182884,52.046930354468586,49.228150695899586,41.99054064698442,4,2019,9,Tuesday
2019-04-10,365.790009,368.850006,362.25,363.920013,4545600,361.1363320666667,365.97999937500003,353.7096840779587,363.91857187462443,54.05806562993916,49.02604666681298,39.058832155021584,4,2019,10,Wednesday
2019-04-11,365.0,370.119995,360.809998,367.649994,6526900,361.45466500000003,366.06624975,354.2563665313398,364.4926368169899,76.2081292715833,60.77104175199702,56.55866132184525,4,2019,11,Thursday
2019-04-12,360.690002,361.75,349.359985,351.140015,15646200,361.24866526666665,363.9937515,354.13415588707886,362.43838730668375,8.013232718127252,46.093142539883246,37.812946101613214,4,2019,12,Friday
2019-04-15,350.709991,352.209991,342.269989,348.869995,8842300,361.1763314666667,361.383750875,353.9277169388562,360.35094233642474,21.194614068104997,35.13865868593853,40.41780455895404,4,2019,15,Monday
2019-04-16,355.0,364.480011,352.720001,359.459991,18740200,361.3483315666667,360.331249125,354.1446701415063,360.2138729000517,55.20229197063646,28.136712918956245,54.918431356307835,4,2019,16,Tuesday
2019-04-17,365.049988,368.76001,350.600006,354.73999,18054100,361.1859984,358.987499125,354.1680161505112,359.3717370692745,40.04494217488323,38.81394940454157,50.09940747319393,4,2019,17,Wednesday
2019-04-18,355.0,360.410004,351.640015,360.350006,8353200,361.44433173333334,358.85499937500003,354.41044844398454,359.5222399816938,58.060399135967,51.102544427162236,52.74439566623331,4,2019,18,Thursday
2019-04-22,359.700012,377.690002,359.0,377.339996,11980500,362.3689980666667,360.43375,355.3096510877312,362.26343321527935,99.011841130606,65.70572748048542,56.861456537393664,4,2019,22,Monday
2019-04-23,375.450012,384.799988,374.709991,381.890015,10089800,363.13666573333336,362.68000025,356.3520235350607,365.2829073360056,93.15783430890751,83.41002485849351,58.919816680763354,4,2019,23,Tuesday
2019-04-24,381.070007,381.899994,373.269989,374.230011,6541900,363.73533313333337,363.502502375,357.0531244657455,366.659384822774,75.14700858563387,89.10556134171581,52.63344270989429,4,2019,24,Wednesday
2019-04-25,374.48999,374.76001,365.700012,368.329987,6255500,363.9726663333333,365.651248875,357.4953564192798,366.9164005423472,61.27439128319759,76.52641139257967,50.25254350668061,4,2019,25,Thursday
2019-04-26,368.350006,375.140015,366.23999,374.850006,5621900,364.50699963333335,368.89875025000003,358.1759339441305,368.13695522814,76.60479136150465,71.00873041011204,55.0203904741472,4,2019,26,Friday
2019-04-29,373.679993,374.579987,369.119995,371.829987,3821700,364.85266616666667,370.44499974999997,358.7113892966857,368.70511396227226,69.50387654605875,69.12768639692034,55.65320055820727,4,2019,29,Monday
2019-04-30,369.559998,374.5,368.350006,370.540009,3870100,365.08933306666665,372.420002125,359.17525864336164,368.98740550653804,66.47077513451153,70.85981434735832,53.23350884521117,4,2019,30,Tuesday
2019-05-01,374.0,385.98999,373.170013,378.809998,9257300,365.7569997,374.727501125,359.94525146393846,370.49857358245526,83.57732882942987,73.1839935033334,57.62571938031161,5,2019,1,Wednesday
2019-05-02,378.0,383.5,374.51001,379.059998,5398200,365.8849996,374.942501375,360.69485221250847,371.81571580053907,84.14914949338639,78.0657511524426,56.05947820274219,5,2019,2,Thursday
2019-05-03,381.529999,385.029999,378.269989,385.029999,5130300,366.1236664,375.334999375,361.64917517456365,373.84868244661,97.80422923595083,88.51023585292238,70.26668651754363,5,2019,3,Friday
2019-05-06,377.690002,381.350006,376.0,378.670013,5793100,366.7123331666666,375.889999625,362.3166613495639,374.59042560866993,79.31624665329038,87.08987512754254,66.98973986808352,5,2019,6,Monday
2019-05-07,377.0,379.910004,365.809998,370.459991,6974900,366.85333249999996,376.156250125,362.6360086854014,373.954974130413,56.11753031592219,77.7460020683878,56.44631459974927,5,2019,7,Tuesday
2019-05-08,367.920013,369.0,361.359985,364.369995,6572000,366.9999989666667,374.84624875,362.70400836865315,372.4803619565033,37.059648515028094,57.4978084947469,55.554272696744974,5,2019,8,Wednesday
2019-05-09,360.899994,364.200012,352.75,362.75,5882600,367.31266580000005,373.71125037499996,362.70581196764397,370.98338319396436,30.084244911024363,41.087141247324894,51.45102344688048,5,2019,9,Thursday
2019-05-10,361.619995,365.26001,353.059998,361.040009,5657100,367.52699993333334,372.52375037499996,362.64048616603037,369.4536333179699,24.939866107059608,30.694586511037368,37.911616283009494,5,2019,10,Friday
2019-05-13,352.290009,354.26001,343.100006,345.26001,8026700,367.15033366666665,368.33000187500005,361.95889691022467,365.73153742289765,5.036150165036239,20.02008706104008,26.713290344492307,5,2019,13,Monday
2019-05-14,348.709991,349.950012,342.5,345.609985,5353000,366.43866679999996,364.14875025000003,361.3177613428132,362.635913973221,7.151036364919827,12.375684212338568,29.9411070878419,5,2019,14,Tuesday
2019-05-15,343.339996,356.5,341.390015,354.98999,6340100,366.0143331,360.393749125,361.06961278992344,361.4596179773409,30.493234581409475,14.226807037121857,41.085270343915475,5,2019,15,Wednesday
2019-05-16,356.369995,364.0,353.940002,359.309998,6441500,365.66633303333333,357.97374725000003,361.00060811280025,361.1289072115962,40.17935660277839,25.94120918303591,39.30045737835947,5,2019,16,Thursday
2019-05-17,356.390015,359.619995,353.790009,354.450012,4725400,365.2186666,355.97249987500004,360.74372136280334,360.10138487135066,29.282520898274086,33.31837069415399,38.32931029710461,5,2019,17,Friday
2019-05-20,351.230011,352.420013,345.399994,348.109985,4621500,364.6393331,353.939998625,360.2482795575735,358.25655412191213,15.067205755160161,28.176361085404224,35.89483735249334,5,2019,20,Monday
2019-05-21,350.950012,356.429993,349.929993,354.269989,4026400,364.4013326,352.87999725000003,360.01383626160873,357.6432364108487,29.514158391992108,24.621295015142127,34.147279983674395,5,2019,21,Tuesday
2019-05-22,358.01001,370.459991,357.299988,359.730011,6229400,364.2353332666666,352.7162475,360.0027058350627,357.9642786553335,42.02567077018176,28.869011639111353,38.300458163566276,5,2019,22,Wednesday
2019-05-23,355.5,357.420013,347.700012,352.209991,5630400,363.8449992,353.584995125,359.6971085383324,357.079003631436,27.077023115445638,32.87228409253985,30.5014294433049,5,2019,23,Thursday
2019-05-24,355.410004,359.440002,353.790009,354.390015,3831000,363.4029999,354.68249887499996,359.4889868066047,356.6653130727536,33.748711610483575,34.283801832037,34.82122059551983,5,2019,24,Friday
2019-05-28,354.390015,361.200012,353.649994,355.059998,4717100,363.53366600000004,354.69124987500004,359.3153006370968,356.4183415230992,47.02440414811489,35.95004629134804,39.370523495743754,5,2019,28,Tuesday
2019-05-29,353.600006,353.850006,345.899994,349.190002,5658900,363.5443329,353.426250375,358.91822936878054,355.3062892887762,26.83176277820108,35.86829284559985,39.49045579941908,5,2019,29,Wednesday
2019-05-30,350.549988,354.209991,348.299988,351.850006,4008000,363.29066673333335,353.101249625,358.641043646655,354.7745533981952,35.98211088994364,36.61275927208655,42.560751123764,5,2019,30,Thursday
2019-05-31,347.220001,349.339996,342.920013,343.279999,5023400,362.90866703333336,352.497501375,358.0386487116806,353.0061604138575,6.501498315650381,23.105123994598376,38.916627121846886,5,2019,31,Friday
2019-06-03,343.559998,347.660004,332.649994,336.630005,7849600,362.1180003333333,350.29250337499997,357.1990926807727,350.4867518886486,10.52634571750955,17.669984974367868,43.92168029733177,6,2019,3,Monday
2019-06-04,345.0,353.609985,343.25,353.399994,7891600,361.3200002666666,349.50125125,357.0501081842545,350.9349429827027,54.87966581959791,23.96916995091929,54.4560135286016,6,2019,4,Tuesday
2019-06-05,354.380005,357.880005,348.709991,355.730011,5020100,360.4480001333333,349.94125375,356.99833958892805,351.6726457545946,61.04210217207897,42.14937123639549,50.46044067576289,6,2019,5,Wednesday
2019-06-06,354.839996,358.209991,352.089996,357.130005,3710000,359.87799993333334,350.2837525,357.00350294588486,352.51223948465696,64.74481074410025,60.222192911925724,48.59246441509405,6,2019,6,Thursday
2019-06-07,357.390015,365.149994,355.690002,360.869995,4777300,359.62933353333335,351.01000212499997,357.15513029695524,353.79804802547903,74.63634815945639,66.80775369187855,54.20595979267367,6,2019,7,Friday
2019-06-10,363.649994,367.100006,349.290009,352.01001,7810300,358.8680003333333,351.362503125,356.9533606028931,353.52296525232845,51.203431727328685,63.52819687696179,52.473378719837875,6,2019,10,Monday
2019-06-11,355.0,357.579987,348.5,351.269989,5396700,358.1826670666667,351.29000099999996,356.73048299789065,353.17635352120095,49.24622183916072,58.36200057531528,47.95696123644489,6,2019,11,Tuesday
2019-06-12,351.820007,353.609985,343.230011,345.559998,4584700,357.35000003333334,351.575000875,356.29242422025425,352.00460651793924,37.47459942829631,45.97475099826192,40.38278124417379,6,2019,12,Wednesday
2019-06-13,347.230011,348.5,339.25,343.429993,6209300,356.1706665333333,352.424999375,355.7880145527029,350.68543520748705,31.291713338155084,39.33751153520405,43.57059314586997,6,2019,13,Thursday
2019-06-14,341.630005,343.399994,336.160004,339.730011,5019000,354.8596669666667,350.7162515,355.1582882033865,348.9999853294121,20.55156613588406,29.772626300778494,39.49855815099488,6,2019,14,Friday
2019-06-17,342.690002,351.769989,342.059998,350.619995,5358200,353.71266683333334,350.07749950000004,354.98031572544977,349.24921758642563,52.16253915963808,34.66860621122575,47.22569028059613,6,2019,17,Monday
2019-06-18,355.570007,361.5,353.75,357.119995,5428500,352.9943329,350.07624825000005,355.06422480514465,350.46010641928325,71.03045711566084,47.91485413706099,54.91630293742355,6,2019,18,Tuesday
2019-06-19,361.720001,364.73999,356.119995,363.519989,5667200,352.7629995,350.40749750000003,355.3958237371844,352.4693191240089,89.60808199428205,70.933692756527,56.91432012054799,6,2019,19,Wednesday
2019-06-20,365.910004,370.119995,361.220001,365.209991,5899500,352.7909993666666,352.057495125,355.78069341647483,354.42942248954597,86.89617328806581,82.51157079933624,64.14656606401027,6,2019,20,Thursday
2019-06-21,365.0,371.450012,365.0,369.209991,7448400,353.0063324,354.29999537500004,356.3073330302331,356.7033561065389,93.65253473447778,90.05226333894188,71.76062384435875,6,2019,21,Friday
2019-06-24,370.269989,375.0,370.200012,371.040009,4830200,353.3396657333333,357.48499675,356.8850855485126,358.9089950132252,89.80434755966503,90.11768519406955,64.71964286104686,6,2019,24,Monday
2019-06-25,370.75,371.0,358.290009,360.299988,5750400,353.8409983333333,359.593746125,357.0190034073937,359.12299393426747,62.15238539159473,81.86975589524586,53.34404937030062,6,2019,25,Tuesday
2019-06-26,361.600006,366.790009,361.600006,362.200012,3669700,354.3939992333333,362.40249624999996,357.22218038357926,359.5963813289955,67.04431174503728,73.00034823209903,53.682991244938975,6,2019,26,Wednesday
2019-06-27,363.200012,370.850006,363.200012,370.019989,4138600,354.8949992,364.82749550000005,357.72405563149215,361.2000132783808,87.17813719651261,72.12494477771489,56.274854956804,6,2019,27,Thursday
2019-06-28,370.26001,371.540009,364.869995,367.320007,4592700,355.1619995,366.102497,358.10036773817944,362.14155077401455,80.22658653208917,78.14967849121302,61.468162375008745,6,2019,28,Friday
2019-07-01,373.5,376.660004,372.0,374.600006,4992600,355.8336659666667,367.487499125,358.7474128521958,364.0582361933969,94.91358518518517,87.43943630459565,65.91623938110281,7,2019,1,Monday
2019-07-02,374.890015,376.0,370.309998,375.429993,3625000,356.7443329,368.764999375,359.4016321442149,365.8077372405666,96.96293580246916,90.7010358399145,71.83160789051593,7,2019,2,Tuesday
2019-07-03,376.690002,381.98999,375.839996,381.720001,3799000,357.6593333,370.328750625,360.27686289015026,368.255777818941,99.4108900666041,97.09580368475281,76.38143834079702,7,2019,3,Wednesday
2019-07-05,378.290009,381.399994,375.559998,380.549988,3732200,358.3533325333334,371.51749800000005,361.0718879233042,370.1471947698732,96.39368322437933,97.58916969781755,79.1404709842341,7,2019,5,Friday
2019-07-08,378.190002,378.25,375.359985,376.160004,3113400,359.1516663,373.5,361.66357912098556,371.0722423437388,79.3555663440392,91.72004654500756,70.09758056534108,7,2019,8,Monday
2019-07-09,379.059998,384.76001,377.5,379.929993,6932800,360.0029989,375.71624762500005,362.3799095087303,372.43497321393284,83.13542433549704,86.2948913013052,68.75513792978579,7,2019,9,Tuesday
2019-07-10,382.769989,384.339996,362.679993,381.0,5878800,360.86766563333333,377.088749,363.1101095586451,373.7526696425586,85.79520265224009,82.76206444392545,65.75343144758926,7,2019,10,Wednesday
2019-07-11,381.100006,384.540009,378.799988,379.5,4336300,361.8779989,378.61124812500003,363.75285071783725,374.6368743129342,80.12841027093266,83.01967908622328,62.922776879996505,7,2019,11,Thursday
2019-07-12,378.679993,379.73999,372.790009,373.25,6636900,362.5913320333333,378.442497375,364.12528814365817,374.42350903402127,56.51677534881841,74.14679609066373,53.510608592362225,7,2019,12,Friday
2019-07-15,372.940002,373.679993,362.299988,366.600006,7944700,363.3686656,377.338749,364.2223359525687,373.21989318263337,31.394018458858397,56.013068026203165,46.44002239577191,7,2019,15,Monday
2019-07-16,370.089996,371.339996,364.920013,365.98999,5863200,364.3473317666667,375.372497625,364.29165575333735,372.1076003853052,18.95502263298386,35.62193881355356,55.44706507641777,7,2019,16,Tuesday
2019-07-17,366.25,366.5,361.75,362.440002,13639500,364.6486653666667,373.108749375,364.2190418462344,370.62027755679674,2.998703607690705,17.782581566510995,50.22270810081018,7,2019,17,Wednesday
2019-07-18,323.76001,329.850006,320.299988,325.209991,31287100,363.63133136666664,366.73999775,362.6892744496267,363.63407962498184,7.617128954749681,9.85695173180809,23.10000610157445,7,2019,18,Thursday
2019-07-19,323.399994,325.850006,314.230011,315.100006,16302500,362.2303314,358.636249375,360.82302781139657,356.16729906729233,1.233510580370229,3.949781047603548,21.21278283398982,7,2019,19,Friday
2019-07-22,312.0,314.540009,305.809998,310.619995,17718000,360.5553314,349.83874875,358.8542805988907,349.1600215184781,6.092458858650977,4.981032797923638,13.60636172064315,7,2019,22,Monday
2019-07-23,311.440002,313.5,306.0,307.299988,9171100,359.0649973333333,340.81374725,356.8325428175379,342.72001636178913,1.887257471221128,3.071075636747454,12.313311648710567,7,2019,23,Tuesday
2019-07-24,310.51001,319.98999,307.25,317.940002,11961800,357.95399776666665,333.8999975,355.307344546469,338.90770645997543,15.364157259406095,7.781291196426076,16.339462629831218,7,2019,24,Wednesday
2019-07-25,318.859985,327.690002,316.299988,326.459991,10798500,357.3173308666667,328.88249562500005,354.17607535809816,336.9926733122869,26.155781964922298,14.469065565183184,23.50866899346994,7,2019,25,Thursday
2019-07-26,328.790009,336.0,327.5,335.779999,10847500,357.06233106666673,325.10624675,353.45466034049576,336.8061080334735,37.96073013896434,26.493556454430916,31.134368421295065,7,2019,26,Friday
2019-07-29,335.980011,336.399994,328.769989,332.700012,5782800,356.8279977666667,321.38874799999996,352.6407522822735,336.1744009514007,34.15471896733256,32.75707702373975,27.790852323478873,7,2019,29,Monday
2019-07-30,329.200012,329.649994,323.230011,325.929993,6029300,356.0049977,321.47874825,351.5932711796816,334.59833818964677,25.555686763463072,32.55704528992,25.421765266168066,7,2019,30,Tuesday
2019-07-31,325.160004,331.769989,318.529999,322.98999,6259500,354.86733086666663,322.46499625,350.47157352209615,332.8124384681626,23.238189989253588,27.649531906683084,25.09914776440708,7,2019,31,Wednesday
2019-08-01,324.25,328.579987,318.73999,319.5,6563200,353.3999979,323.574996875,349.25700164062783,330.7643710115222,20.170919417336023,22.98826539001757,25.72487159292588,8,2019,1,Thursday
2019-08-02,317.48999,319.410004,311.799988,318.829987,6280300,351.85399776666674,325.01624675000005,348.0637850302182,328.9283119328265,19.86874621909803,21.092618541895888,27.19373613154606,8,2019,2,Friday
2019-08-05,310.959991,313.420013,304.679993,307.630005,8692500,349.80133156666665,323.727497125,346.47814615080205,325.6516493277763,4.771937343843975,14.93720099342602,24.696504744402247,8,2019,5,Monday
2019-08-06,310.579987,311.880005,305.299988,310.100006,6179100,347.7699981333334,321.682499,345.05155203312705,323.25908881581074,17.0870517942291,13.909245119057042,27.092092595922168,8,2019,6,Tuesday
2019-08-07,302.559998,305.0,296.809998,304.290009,9322400,345.90299883333336,317.74625025,343.4530597336332,320.34076884414753,18.893689708885024,13.584226282319376,37.370212216598965,8,2019,7,Wednesday
2019-08-08,311.029999,316.359985,306.630005,315.899994,5905900,344.35966490000004,315.646248,342.37254708185395,319.6575727142787,48.2192420529671,28.066661185360417,50.47437615220282,8,2019,8,Thursday
2019-08-09,313.73999,316.640015,305.679993,308.929993,5349100,342.32333170000004,313.521248,341.061074057821,318.00717583515893,30.61378182508536,32.575571195645836,49.02660864078372,8,2019,9,Friday
2019-08-12,305.459991,312.890015,303.23999,310.829987,6531700,340.4403310333334,312.001247625,339.8755409584915,316.9029929374422,35.41295886971046,38.081994249254315,52.06698659256089,8,2019,12,Monday
2019-08-13,309.769989,316.429993,308.160004,312.279999,5289400,338.3629974666666,311.0987475,338.79336260257793,316.1917631009126,39.075530596163674,35.03409043031984,46.286086344299726,8,2019,13,Tuesday
2019-08-14,308.01001,308.410004,298.01001,299.109985,7355800,335.8189972,308.63374725,337.23715138475416,313.56379723923374,5.809515616015693,26.76600169396328,33.08595920203145,8,2019,14,Wednesday
2019-08-15,299.5,300.630005,288.0,295.76001,9629200,332.95366416666667,307.149997875,335.61059648780133,310.82475304858235,16.033080499968705,20.3060422373827,23.277241299218957,8,2019,15,Thursday
2019-08-16,298.859985,303.549988,296.269989,302.799988,6905800,330.3619975,306.237495625,334.3239057058956,309.5901738103389,33.81309508668138,18.55189706755527,31.037520514342148,8,2019,16,Friday
2019-08-19,306.25,311.75,304.75,309.380005,4942200,328.13599753333335,306.87374512499997,333.34571333657317,309.55784014720984,48.84626541715598,32.89748033460203,39.47870566040447,8,2019,19,Monday
2019-08-20,304.570007,305.0,297.679993,298.98999,7349900,325.43799743333335,304.759994625,331.9984298239549,307.9320170476391,27.08229058821525,36.58055036401755,36.06271356133044,8,2019,20,Tuesday
2019-08-21,301.609985,302.880005,296.200012,297.809998,5685400,322.6649973666667,303.36999525,330.65770677354476,306.37478334800227,31.232081345803085,35.72021245039145,37.0569231336216,8,2019,21,Wednesday
2019-08-22,298.649994,300.329987,293.149994,296.929993,4974200,319.9126638,301.63249599999995,329.3350511098554,304.9217386790788,31.180126826050973,29.831499586689777,36.96428431972735,8,2019,22,Thursday
2019-08-23,295.0,299.01001,290.320007,291.440002,6324900,317.1856638666667,299.027496375,327.84897051340084,302.84762534383594,12.011173876829297,24.807794016227792,39.66023262466917,8,2019,23,Friday
2019-08-26,295.23999,296.950012,292.5,294.980011,4695700,314.7983307,298.511249625,326.5599915096111,301.63722313709195,24.371534023288707,22.520944908723,40.473791672213615,8,2019,26,Monday
2019-08-27,294.540009,296.769989,287.200012,291.029999,6309400,312.29966433333334,297.91999825,325.16665826298754,300.0053425006163,13.009465386263587,16.464057762127204,41.44515483870965,8,2019,27,Tuesday
2019-08-28,289.470001,292.820007,287.75,291.769989,3955700,309.94399723333333,296.541248375,323.8569847715878,298.738365038983,15.523018119257651,17.634672509603323,31.892538504236924,8,2019,28,Wednesday
2019-08-29,295.0,299.929993,294.98999,296.779999,4388500,308.9963308333334,294.966247625,322.79514204666594,298.4370779560625,32.774523527743504,20.435669011088255,40.60616099449115,8,2019,29,Thursday
2019-08-30,298.779999,298.940002,290.850006,293.75,4446400,308.2846639666667,294.311248875,321.65611671826167,297.7159890397452,22.408457945969868,23.568666530990352,37.02129022181585,8,2019,30,Friday
2019-09-03,290.820007,293.899994,288.059998,289.290009,3682800,307.57366443333336,293.24625025,320.3868574313486,296.41968441824594,8.513230230499437,21.23207056807094,33.29458605710175,9,2019,3,Tuesday
2019-09-04,291.25,292.380005,286.51001,291.519989,4652500,307.0476644666667,292.56999975,319.25482323750606,295.66588512313115,19.849369987864463,16.92368605477793,43.442197406585564,9,2019,4,Wednesday
2019-09-05,285.320007,293.970001,282.790009,293.25,8966800,306.22466439999994,292.7962495,318.23502612860733,295.2942104888033,36.118764677792896,21.49378829871894,47.768879999999974,9,2019,5,Thursday
2019-09-06,293.350006,293.350006,287.029999,290.170013,5166600,305.01499846666667,292.19499974999997,317.1344372548749,294.5058724136028,25.483447146098854,27.15052727058541,37.92314703942775,9,2019,6,Friday
2019-09-09,294.809998,301.549988,290.600006,294.339996,8232700,303.63366503333333,292.608749375,316.2405375013767,294.4803529653562,52.00356452193063,37.86859211527413,34.923800583300206,9,2019,9,Monday
2019-09-10,291.160004,297.170013,282.660004,287.98999,12320200,302.14333096666667,292.13624949999996,315.13267277863775,293.4818355860706,26.35996902275114,34.61566023026021,38.001736301462344,9,2019,10,Tuesday
2019-09-11,285.700012,292.649994,284.609985,288.269989,7405900,300.8879975,291.07249824999997,314.07923409416566,292.6800130343674,29.698198791486554,36.02057744538945,39.3858314067078,9,2019,11,Wednesday
2019-09-12,288.100006,292.730011,286.600006,288.859985,5010900,299.7503306666667,290.461246375,313.09024383897395,292.0923164136955,32.82152594729561,29.62656458717778,40.963029667840246,9,2019,12,Thursday
2019-09-13,290.609985,296.619995,290.040009,294.149994,6583100,298.90533046666667,291.0687445,312.34748887504117,292.4088821962039,60.82583235644877,41.11518569841032,53.04836118943761,9,2019,13,Friday
2019-09-16,294.230011,297.429993,289.779999,294.290009,5307400,298.0873312,291.41499699999997,311.63935234680235,292.69828631986485,61.5670452658933,51.73813452321257,49.15955882861648,9,2019,16,Monday
2019-09-17,294.5,299.149994,291.790009,298.600006,4777100,297.7863312333333,292.08374775,311.1280053878446,293.60624319373176,84.38335363333297,68.92541041855836,59.140318686032494,9,2019,17,Tuesday
2019-09-18,294.98999,296.049988,287.450012,291.559998,7811100,297.16833096666664,292.257495875,310.3606324865343,293.2914362408499,47.11488373944629,64.35509421289086,49.779929742598355,9,2019,18,Wednesday
